userName,user.Count,user.Categories.Countuser.FavoritesCount,user.FollowersCount,user.FriendsCount,user.ListedCount,user.Location,user.Name,user.Notifications,user.Page,user.ScreenName,user.ScreenNameList,user.ScreenNameResponse,user.Slug,user.Status,user.StatusesCount,user.TimeZone,user.Type,user.Url,user.UserID,user.UserIdList,user.UserIDResponse,user.UtcOffset,user.Verified
HeaneyDaily,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
mattjroper,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
stephenpaton134,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
JamesMcGrory,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Jaymi_McCann,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
julieetchitv,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
BBCPeterH,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
kadhimshubber,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
philipoltermann,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Tim_Sellick,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
30percentclub,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
MorrisseyHelena,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
CommunitiesUK,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
UKCivilService,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
tompeck,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
RHeydecker,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
BenTufft,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
DdeBK,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Topsy,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
campaignforleo,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
GuardianComms,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
briever1,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
helenbarrett,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Yorkshire_Daily,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
colinbraziersky,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
draperpersonal,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
mark4thorne,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
rhys_goode,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
RobBurl,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
tomrobsmith,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
CrisMcCurley,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
MaryWimbury,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Eluned_Morgan,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Sarahbeth78,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
realDonaldTrump,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
O2,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
KateAndrs,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
newsgirlc5news,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
suematthias,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
suejryan,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
AileenMcHarg,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
tkbeynon,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
ecadman,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Terri_White,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
MichaelPDeacon,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
GeorgeKerevan,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
LibertyLondon,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
DavidRobinson2K,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
eleanorsteafel,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
CoStarNews,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
RosieDBennett,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
willhumphries_,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
LOS_Fisher,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
CallumIJones,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
dguigsy,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
rbrharrison,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
iamrashidajones,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
RobLowe,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
emmalou_makeup,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
CharlieFKNSheen,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
EMILIOTHEWAY,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
WarwickChing,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
KatieMorley_,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Ruth_Emery,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
JudithREvans,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Eurostar,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Cmdr_Hadfield,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
RosieFortescue,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
gazzylondon,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
tomrobsmith,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
grimmers,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
westfieldstrat,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Beemyster,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
qvcuk,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
aljwhite,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
ORousteing,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
aholgate,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
RobbieTimes,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
MrDDyer,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
GenesisHousing,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
SimonRigby01,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
MorrisseyHelena,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
WorldBank,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Sykes_Bevvers,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Brogan_Driscoll,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
thecoveteur,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
TelegraphMag,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
M4Traffic,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
jennirsl,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
laurenepowell,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
arrgh11,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Adele,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
sophwilkinson,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
marcvlessing,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Seamus_Milne,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
chrisevans1,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
ShivMagST,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
taylor_rosie,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
NeelamKG,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
EdJBDewar,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
ClaudiaWinkle,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
thisisFoxx,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
PropertyMaven,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
RF_Campbell,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
RichWilliamsPW,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
lizzlamb,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
GethincJones,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
alexhern,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
rosiecade,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
SuttonCardiff,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Jamiehuwroberts,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
BermondseyYard,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
lee_glend,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
taulupe,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
ElizaScarb,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
AnnaSpranklen,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
PickardJE,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
LaurenFedor,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
ChanelCresswell,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
conor_sullivan,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
ManishChande,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
RobBrydon,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
JohnWilliams004,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
acuthbert11,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
AndrewShim,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
AmberRoltEG,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
TimesWoman,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
barrywstafford,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
SpitalfieldsT,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
CamillaKerslake,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
meganreesx,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
MrAshleyCain,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
roakleyIRL,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
mstrozier,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Capitalcarboot,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Prudie,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
fran_mullin,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
sharmadeanreid,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
zaharaorganic,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Pete_Spence,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
VICEUK,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
TheNetwork_CFO,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
DABednarQuotes,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
UchtdorfQuotes,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
MormonTabChoir,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
ThomasSMonson,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
DaleGRenlund,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
MyLDSDaily,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
myLDSBC,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
1ConfQuotes,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
LifeSpanFitness,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
VZWSupport,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
RogerAndrus,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
aprashant3,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
TravisSessions,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
iONCameraUK,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
wwgiovanni,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
iON_US,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
SkihomeJusayn,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
CHHemsley,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
tbtoone,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
APLaver,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
JosephEarl_III,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
iONCamera,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
LehiUte,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
ladyscorp02,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
preachmygospel2,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
brandonrodman,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
alec_harmon,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
CashForce_CFO,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
kinnisone,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
PatVause1,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
StudioC_tv,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
dchase11,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
markhirevue,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
trich_,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
androoney75,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
bamboohr,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
StartFEST,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
cat5elite,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
wilcox_doug,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
NealAMaxwell,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
